title,url,price,primary_image_url,currency,crawl_time,current_price,categories
innerexile Odyssey back cover  for iPhone 5/5s/5c ,http://www.expansys.com.sg/innerexile-odyssey-back-cover-for-iphone-5-5s-5c-wood-ebony-266682/,SG$24,http://i1.expansys.com/img/p/266682/innerexile-odyssey-back-cover-for-iphone-5-5s-5c.jpg,Singaporean Dollar,2016-04-14 12:21:22,SG$24,"Mobile Phones,Phone Accessories,Cases & Covers"
innerexile Odyssey case  for iPhone 5/5s ,http://www.expansys.com.sg/innerexile-odyssey-case-for-iphone-5-5s-aluminum-bumper-with-plastic-back-cover-black-266678/,SG$121,http://i2.expansys.com/img/p/266678/innerexile-odyssey-case-for-iphone-5-5s.jpg,Singaporean Dollar,2016-04-14 12:21:23,SG$121,"Mobile Phones,Phone Accessories,Cases & Covers"
AT Screen Guard for Sony Xperia E3 ,http://www.expansys.com.sg/at-screen-guard-for-sony-xperia-e3-anti-fingerprint-crystal-clear-266626/,SG$2,http://i2.expansys.com/img/p/266626/at-screen-guard-for-sony-xperia-e3.jpg,Singaporean Dollar,2016-04-14 12:21:23,SG$2,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard for Sony Xperia Z3 Compact ,http://www.expansys.com.sg/at-screen-guard-for-sony-xperia-z3-compact-anti-fingerprint-crystal-clear-back-266511/,SG$13,http://i1.expansys.com/img/p/266511/at-screen-guard-for-sony-xperia-z3-compact.jpg,Singaporean Dollar,2016-04-14 12:21:25,SG$13,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard for Sony Xperia Z3 ,http://www.expansys.com.sg/at-screen-guard-for-sony-xperia-z3-anti-fingerprint-crystal-clear-back-266509/,SG$13,http://i2.expansys.com/img/p/266509/at-screen-guard-for-sony-xperia-z3.jpg,Singaporean Dollar,2016-04-14 12:21:27,SG$13,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Sony DK48 Magnetic Charging dock ,http://www.expansys.com.sg/sony-dk48-magnetic-charging-dock-for-xperia-z3-and-z3-compact-black-266507/,SG$43,http://i2.expansys.com/img/p/266507/sony-dk48-magnetic-charging-dock.jpg,Singaporean Dollar,2016-04-14 12:21:27,SG$43,"Mobile Phones,Phone Accessories,Cradles & Docking Stations"
innerexile Screen Protector for Apple iPhone 5S/5C/5 ,http://www.expansys.com.sg/innerexile-screen-protector-for-apple-iphone-5s-5c-5-premium-tempered-glass-0-2mm-266450/,SG$26,http://i1.expansys.com/img/p/266450/innerexile-screen-protector-for-apple-iphone-5s-5c-5.jpg,Singaporean Dollar,2016-04-14 12:21:28,SG$26,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
innerexile Hydra case for Apple iPhone 6s/6 ,http://www.expansys.com.sg/innerexile-hydra-case-for-apple-iphone-6-self-healing-protective-case-transparent-266266/,SG$29,http://i2.expansys.com/img/p/266266/innerexile-hydra-case-for-apple-iphone-6.jpg,Singaporean Dollar,2016-04-14 12:21:32,SG$29,"Mobile Phones,Phone Accessories,Cases & Covers"
PDair Leather Case for Motorola DROID Turbo ,http://www.expansys.com.sg/pdair-leather-case-for-motorola-droid-turbo-flip-type-black-273167/,SG$5,http://i2.expansys.com/img/p/273167/pdair-leather-case-for-motorola-droid-turbo.jpg,Singaporean Dollar,2016-04-14 12:21:35,SG$5,"Mobile Phones,Phone Accessories,Cases & Covers"
innerexile zynk USB cable with Lightning connector ,http://www.expansys.com.sg/innerexile-zynk-usb-cable-with-lightning-connector-1m-silver-black-266271/,SG$29,http://i1.expansys.com/img/p/266271/innerexile-zynk-usb-cable-with-lightning-connector.jpg,Singaporean Dollar,2016-04-14 12:21:38,SG$29,"Mobile Phones,Phone Accessories,Cables"
innerexile zynk USB cable with Lightning connector ,http://www.expansys.com.sg/innerexile-zynk-usb-cable-with-lightning-connector-1m-gold-white-266272/,SG$29,http://i1.expansys.com/img/p/266272/innerexile-zynk-usb-cable-with-lightning-connector.jpg,Singaporean Dollar,2016-04-14 12:21:38,SG$29,"Mobile Phones,Phone Accessories,Cables"
PDair Leather Case for Motorola Moto Maxx ,http://www.expansys.com.sg/pdair-leather-case-for-motorola-moto-maxx-flip-type-black-272849/,SG$6,http://i2.expansys.com/img/p/272849/pdair-leather-case-for-motorola-moto-maxx.jpg,Singaporean Dollar,2016-04-14 12:21:39,SG$6,"Mobile Phones,Phone Accessories,Cases & Covers"
AT Screen Guard for BlackBerry Classic ,http://www.expansys.com.sg/at-screen-guard-for-blackberry-classic-anti-fingerprint-crystal-clear-273011/,SG$9,http://i1.expansys.com/img/p/273011/at-screen-guard-for-blackberry-classic.jpg,Singaporean Dollar,2016-04-14 12:21:41,SG$9,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
innerexile Glacier case for Apple iPhone 6s/6 ,http://www.expansys.com.sg/innerexile-glacier-case-for-apple-iphone-6-crystal-self-healing-protective-case-transparent-269979/,SG$43,http://i2.expansys.com/img/p/269979/innerexile-glacier-case-for-apple-iphone-6.jpg,Singaporean Dollar,2016-04-14 12:21:42,SG$43,"Mobile Phones,Phone Accessories,Cases & Covers"
Veho Multi Regional USB Adapter,http://www.expansys.com.sg/veho-usb-charger-for-muvi-272618/,SG$20,http://i2.expansys.com/img/p/272618/veho-usb-charger-for-muvi.jpg,Singaporean Dollar,2016-04-14 12:21:43,SG$20,"Tablet PCs & iPads,Tablet Accessories,Chargers"
BlackBerry Classic Soft Shell ,http://www.expansys.com.sg/blackberry-classic-soft-shell-clear-269600/,SG$25,http://i1.expansys.com/img/p/269600/blackberry-classic-soft-shell.jpg,Singaporean Dollar,2016-04-14 12:21:44,SG$25,"Mobile Phones,Phone Accessories,Cases & Covers"
innerexile Glacier case for Apple iPhone 6s Plus/6 Plus ,http://www.expansys.com.sg/innerexile-glacier-case-for-apple-iphone-6-plus-crystal-self-healing-protective-case-black-269978/,SG$47,http://i2.expansys.com/img/p/269978/innerexile-glacier-case-for-apple-iphone-6-plus.jpg,Singaporean Dollar,2016-04-14 12:21:45,SG$47,"Mobile Phones,Phone Accessories,Cases & Covers"
Krusell Kiruna FlipCase for Apple iPhone 6 Plus/6S Plus ,http://www.expansys.com.sg/krusell-kiruna-flipcase-for-apple-iphone-6-plus-camel-267838/,SG$42,http://i2.expansys.com/img/p/267838/krusell-kiruna-flipcase-for-apple-iphone-6-plus.jpg,Singaporean Dollar,2016-04-14 12:21:45,SG$42,"Mobile Phones,Phone Accessories,Cases & Covers"
HTC Screen Protector for Desire Eye SP R180,http://www.expansys.com.sg/htc-screen-protector-for-desire-eye-sp-r180-267398/,SG$20,http://i2.expansys.com/img/p/267398/htc-screen-protector-for-desire-eye-sp-r180.jpg,Singaporean Dollar,2016-04-14 12:21:47,SG$20,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
innerexile Hydra case for Apple iPhone 6s Plus/6 Plus ,http://www.expansys.com.sg/innerexile-hydra-case-for-apple-iphone-6-plus-self-healing-protective-case-transparent-pink-267056/,SG$33,http://i2.expansys.com/img/p/267056/innerexile-hydra-case-for-apple-iphone-6-plus.jpg,Singaporean Dollar,2016-04-14 12:21:49,SG$33,"Mobile Phones,Phone Accessories,Cases & Covers"
innerexile Edge aluminum hybrid case for iPhone 5/5s ,http://www.expansys.com.sg/innerexile-edge-aluminum-hybrid-case-for-iphone-5-5s-translucent-frosted-back-cover-gold-266703/,SG$47,http://i1.expansys.com/img/p/266703/innerexile-edge-aluminum-hybrid-case-for-iphone-5-5s.jpg,Singaporean Dollar,2016-04-14 12:21:51,SG$47,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung Clear Cover for Samsung Galaxy S6 edge ,http://www.expansys.com.sg/samsung-clear-cover-for-samsung-galaxy-s6-edge-green-274935/,SG$9,http://i2.expansys.com/img/p/274935/samsung-clear-cover-for-samsung-galaxy-s6-edge.jpg,Singaporean Dollar,2016-04-14 12:21:51,SG$9,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung Flip Wallet for Samsung Galaxy S6 edge ,http://www.expansys.com.sg/samsung-flip-wallet-for-samsung-galaxy-s6-edge-fabric-blue-black-274774/,SG$37,http://i1.expansys.com/img/p/274774/samsung-flip-wallet-for-samsung-galaxy-s6-edge.jpg,Singaporean Dollar,2016-04-14 12:21:54,SG$37,"Mobile Phones,Phone Accessories,Cases & Covers"
orzly FlexiCase for OnePlus One ,http://www.expansys.com.sg/orzly-flexicase-for-oneplus-one-smoke-blue-274694/,SG$5,http://i1.expansys.com/img/p/274694/orzly-flexicase-for-oneplus-one.jpg,Singaporean Dollar,2016-04-14 12:21:54,SG$5,"Mobile Phones,Phone Accessories,Cases & Covers"
Momax U.BULL 5-Port USB Charger UM5S ,http://www.expansys.com.sg/momax-u-bull-5-port-usb-charger-um5s-green-274433/,SG$51,http://i1.expansys.com/img/p/274433/momax-u-bull-5-port-usb-charger-um5s.jpg,Singaporean Dollar,2016-04-14 12:21:55,SG$51,"Mobile Phones,Phone Accessories,Power – AC Adaptors"
AT Screen Guard for Samsung Galaxy A7 ,http://www.expansys.com.sg/at-screen-guard-for-samsung-galaxy-a7-anti-fingerprint-crystal-clear-274475/,SG$3,http://i2.expansys.com/img/p/274475/at-screen-guard-for-samsung-galaxy-a7.jpg,Singaporean Dollar,2016-04-14 12:21:56,SG$3,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Momax U.BULL 5-Port USB Charger UM5S ,http://www.expansys.com.sg/momax-u-bull-5-port-usb-charger-um5s-white-274431/,SG$51,http://i1.expansys.com/img/p/274431/momax-u-bull-5-port-usb-charger-um5s.jpg,Singaporean Dollar,2016-04-14 12:21:57,SG$51,"Mobile Phones,Phone Accessories,Power – AC Adaptors"
BlackBerry Leap Flex Shell ,http://www.expansys.com.sg/blackberry-leap-flex-shell-black-273879/,SG$42,http://i2.expansys.com/img/p/273879/blackberry-leap-flex-shell.jpg,Singaporean Dollar,2016-04-14 12:21:59,SG$42,"Mobile Phones,Phone Accessories,Cases & Covers"
BlackBerry Leap Leather Pocket ,http://www.expansys.com.sg/blackberry-leap-leather-pocket-black-273877/,SG$11,http://i2.expansys.com/img/p/273877/blackberry-leap-leather-pocket.jpg,Singaporean Dollar,2016-04-14 12:21:59,SG$11,"Mobile Phones,Phone Accessories,Cases & Covers"
PDair Leather Case for Huawei Ascend GX1 ,http://www.expansys.com.sg/pdair-leather-case-for-huawei-ascend-gx1-flip-type-black-273828/,SG$9,http://i2.expansys.com/img/p/273828/pdair-leather-case-for-huawei-ascend-gx1.jpg,Singaporean Dollar,2016-04-14 12:22:01,SG$9,"Mobile Phones,Phone Accessories,Cases & Covers"
PDair Deluxe Leather Case for Huawei Honor 6 Plus ,http://www.expansys.com.sg/pdair-deluxe-leather-case-for-huawei-honor-6-plus-flip-type-black-273845/,SG$9,http://i2.expansys.com/img/p/273845/pdair-deluxe-leather-case-for-huawei-honor-6-plus.jpg,Singaporean Dollar,2016-04-14 12:22:02,SG$9,"Mobile Phones,Phone Accessories,Cases & Covers"
PDair Deluxe Leather Case for Sony Xperia E3 Dual ,http://www.expansys.com.sg/pdair-deluxe-leather-case-for-sony-xperia-e3-dual-flip-type-black-273822/,SG$7,http://i1.expansys.com/img/p/273822/pdair-deluxe-leather-case-for-sony-xperia-e3-dual.jpg,Singaporean Dollar,2016-04-14 12:22:02,SG$7,"Mobile Phones,Phone Accessories,Cases & Covers"
AT Screen Guard for Google Nexus 6 ,http://www.expansys.com.sg/at-screen-guard-for-google-nexus-6-anti-fingerprint-crystal-clear-273603/,SG$13,http://i1.expansys.com/img/p/273603/at-screen-guard-for-google-nexus-6.jpg,Singaporean Dollar,2016-04-14 12:22:04,SG$13,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
mophie Juice Pack for iPhone 6 Plus ,http://www.expansys.com.sg/mophie-juice-pack-for-iphone-6-plus-2600mah-white-273470/,SG$128,http://i1.expansys.com/img/p/273470/mophie-juice-pack-for-iphone-6-plus.jpg,Singaporean Dollar,2016-04-14 12:22:07,SG$128,"Mobile Phones,Phone Accessories,Powercases"
Krusell Boden FlipCover for Xperia E4/E4 Dual ,http://www.expansys.com.sg/krusell-boden-flipcover-for-sony-xperia-e4-e4-dual-transparent-orange-275579/,SG$30,http://i2.expansys.com/img/p/275579/krusell-boden-flipcover-for-sony-xperia-e4-e4-dual.jpg,Singaporean Dollar,2016-04-14 12:22:07,SG$30,"Mobile Phones,Phone Accessories,Cases & Covers"
Krusell Boden FlipCover for Xperia E4/E4 Dual ,http://www.expansys.com.sg/krusell-boden-flipcover-for-sony-xperia-e4-e4-dual-transparent-black-275577/,SG$30,http://i2.expansys.com/img/p/275577/krusell-boden-flipcover-for-sony-xperia-e4-e4-dual.jpg,Singaporean Dollar,2016-04-14 12:22:08,SG$30,"Mobile Phones,Phone Accessories,Cases & Covers"
AMZER Silicone Skin Jelly Case for Galaxy S6 edge ,http://www.expansys.com.sg/amzer-silicone-skin-jelly-case-for-galaxy-s6-edge-black-275348/,SG$8,http://i2.expansys.com/img/p/275348/amzer-silicone-skin-jelly-case-for-galaxy-s6-edge.jpg,Singaporean Dollar,2016-04-14 12:22:09,SG$8,"Mobile Phones,Phone Accessories,Cases & Covers"
Nokia Flip Shell for Lumia 640 - with card holder ,http://www.expansys.com.sg/nokia-flip-shell-for-lumia-640-with-card-holder-black-cc-3089-275268/,SG$32,http://i2.expansys.com/img/p/275268/nokia-flip-shell-for-lumia-640-with-card-holder.jpg,Singaporean Dollar,2016-04-14 12:22:10,SG$32,"Mobile Phones,Phone Accessories,Cases & Covers"
AT Screen Guard for Sony Xperia M4 Aqua ,http://www.expansys.com.sg/at-screen-guard-for-sony-xperia-m4-aqua-anti-fingerprint-crystal-clear-275148/,SG$13,http://i2.expansys.com/img/p/275148/at-screen-guard-for-sony-xperia-m4-aqua.jpg,Singaporean Dollar,2016-04-14 12:22:12,SG$13,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Samsung Clear Cover for Samsung Galaxy S6 ,http://www.expansys.com.sg/samsung-clear-cover-for-samsung-galaxy-s6-gold-274996/,SG$14,http://i2.expansys.com/img/p/274996/samsung-clear-cover-for-samsung-galaxy-s6.jpg,Singaporean Dollar,2016-04-14 12:22:12,SG$14,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung S-View Cover for Samsung Galaxy S6 ,http://www.expansys.com.sg/samsung-s-view-cover-for-samsung-galaxy-s6-fabric-orange-274969/,SG$28,http://i2.expansys.com/img/p/274969/samsung-s-view-cover-for-samsung-galaxy-s6.jpg,Singaporean Dollar,2016-04-14 12:22:15,SG$28,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung S-View Cover for Samsung Galaxy S6 ,http://www.expansys.com.sg/samsung-s-view-cover-for-samsung-galaxy-s6-fabric-blue-274973/,SG$14,http://i1.expansys.com/img/p/274973/samsung-s-view-cover-for-samsung-galaxy-s6.jpg,Singaporean Dollar,2016-04-14 12:22:16,SG$14,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung S-View Cover for Samsung Galaxy S6 ,http://www.expansys.com.sg/samsung-s-view-cover-for-samsung-galaxy-s6-fabric-yellow-274966/,SG$12,http://i2.expansys.com/img/p/274966/samsung-s-view-cover-for-samsung-galaxy-s6.jpg,Singaporean Dollar,2016-04-14 12:22:17,SG$12,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung S-View Cover for Samsung Galaxy S6 ,http://www.expansys.com.sg/samsung-s-view-cover-for-samsung-galaxy-s6-fabric-silver-274965/,SG$12,http://i2.expansys.com/img/p/274965/samsung-s-view-cover-for-samsung-galaxy-s6.jpg,Singaporean Dollar,2016-04-14 12:22:18,SG$12,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung S-View Cover for Samsung Galaxy S6 ,http://www.expansys.com.sg/samsung-s-view-cover-for-samsung-galaxy-s6-yellow-274955/,SG$19,http://i2.expansys.com/img/p/274955/samsung-s-view-cover-for-samsung-galaxy-s6.jpg,Singaporean Dollar,2016-04-14 12:22:19,SG$19,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung S-View Cover for Samsung Galaxy S6 ,http://www.expansys.com.sg/samsung-s-view-cover-for-samsung-galaxy-s6-fabric-gold-274964/,SG$15,http://i1.expansys.com/img/p/274964/samsung-s-view-cover-for-samsung-galaxy-s6.jpg,Singaporean Dollar,2016-04-14 12:22:20,SG$15,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung S-View Cover for Samsung Galaxy S6 ,http://www.expansys.com.sg/samsung-s-view-cover-for-samsung-galaxy-s6-white-274953/,SG$14,http://i1.expansys.com/img/p/274953/samsung-s-view-cover-for-samsung-galaxy-s6.jpg,Singaporean Dollar,2016-04-14 12:22:21,SG$14,"Mobile Phones,Phone Accessories,Cases & Covers"
AT Screen Guard for ASUS ZenFone 2 ,http://www.expansys.com.sg/at-screen-guard-for-asus-zenfone-2-anti-fingerprint-crystal-clear-275858/,SG$13,http://i2.expansys.com/img/p/275858/at-screen-guard-for-asus-zenfone-2.jpg,Singaporean Dollar,2016-04-14 12:22:22,SG$13,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Nokia Flip Shell for Lumia 640 - with card holder ,http://www.expansys.com.sg/nokia-flip-shell-for-lumia-640-with-card-holder-cyan-cc-3089-275762/,SG$32,http://i1.expansys.com/img/p/275762/nokia-flip-shell-for-lumia-640-with-card-holder.jpg,Singaporean Dollar,2016-04-14 12:22:24,SG$32,"Mobile Phones,Phone Accessories,Cases & Covers"
Nokia Flip Shell for Lumia 640 - with card holder ,http://www.expansys.com.sg/nokia-flip-shell-for-lumia-640-with-card-holder-orange-cc-3089-275760/,SG$32,http://i1.expansys.com/img/p/275760/nokia-flip-shell-for-lumia-640-with-card-holder.jpg,Singaporean Dollar,2016-04-14 12:22:25,SG$32,"Mobile Phones,Phone Accessories,Cases & Covers"
Krusell Boden FlipCover for Xperia E4/E4 Dual ,http://www.expansys.com.sg/krusell-boden-flipcover-for-sony-xperia-e4-e4-dual-transparent-purple-275583/,SG$30,http://i1.expansys.com/img/p/275583/krusell-boden-flipcover-for-sony-xperia-e4-e4-dual.jpg,Singaporean Dollar,2016-04-14 12:22:26,SG$30,"Mobile Phones,Phone Accessories,Cases & Covers"
AMZER Kristal Clear Screen Protector for Sony Xperia Z4 ,http://www.expansys.com.sg/amzer-kristal-clear-screen-protector-for-sony-xperia-z4-single-278603/,SG$12,http://i1.expansys.com/img/p/278603/amzer-kristal-clear-screen-protector-for-sony-xperia-z4.jpg,Singaporean Dollar,2016-04-14 12:22:28,SG$12,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Roxfit Anti-Fingerprint Screen Protector Kit ,http://www.expansys.com.sg/roxfit-anti-fingerprint-screen-protector-kit-for-xperia-e4-2-pack-276929/,SG$13,http://i2.expansys.com/img/p/276929/roxfit-anti-fingerprint-screen-protector-kit.jpg,Singaporean Dollar,2016-04-14 12:22:29,SG$13,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Samsung External Battery Pack ,http://www.expansys.com.sg/samsung-external-battery-pack-rose-gold-5200mah-278196/,SG$60,http://i2.expansys.com/img/p/278196/samsung-external-battery-pack.jpg,Singaporean Dollar,2016-04-14 12:22:30,SG$60,"Mobile Phones,Phone Accessories,Power – Batteries"
Strontium NITRO PLUS OTG USB 3.0 Flash Drive ,http://www.expansys.com.sg/strontium-nitro-plus-otg-usb3-0-flash-drive-16gb-r130-mb-s-282098/,SG$11,http://i2.expansys.com/img/p/282098/strontium-nitro-plus-otg-usb3-0-flash-drive.jpg,Singaporean Dollar,2016-04-14 12:22:31,SG$11,"Mobile Phones,Phone Accessories,Memory & Storage"
AT Screen Guard for Samsung Galaxy Note 5 ,http://www.expansys.com.sg/at-screen-guard-for-samsung-galaxy-note-5-anti-fingerprint-crystal-clear-281258/,SG$13,http://i2.expansys.com/img/p/281258/at-screen-guard-for-samsung-galaxy-note-5.jpg,Singaporean Dollar,2016-04-14 12:22:34,SG$13,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Pearl Compact Mirror & USB Rechargeable Battery Pack ,http://www.expansys.com.sg/pearl-compact-mirror-usb-rechargeable-battery-pack-3000mah-silver-281169/,SG$51,http://i2.expansys.com/img/p/281169/pearl-compact-mirror-usb-rechargeable-battery-pack.jpg,Singaporean Dollar,2016-04-14 12:22:34,SG$51,"Mobile Phones,Phone Accessories,Power – Batteries"
Pearl Compact Mirror & USB Rechargeable Battery Pack ,http://www.expansys.com.sg/pearl-compact-mirror-usb-rechargeable-battery-pack-3000mah-gold-281171/,SG$51,http://i1.expansys.com/img/p/281171/pearl-compact-mirror-usb-rechargeable-battery-pack.jpg,Singaporean Dollar,2016-04-14 12:22:35,SG$51,"Mobile Phones,Phone Accessories,Power – Batteries"
Innodoo Vincent Bluetooth Speaker ,http://www.expansys.com.sg/innodoo-vincent-s1-bluetooth-speaker-silver-279928/,SG$64,http://i2.expansys.com/img/p/279928/innodoo-vincent-s1-bluetooth-speaker.jpg,Singaporean Dollar,2016-04-14 12:22:37,SG$64,"Mobile Phones,Phone Accessories,Speakers"
Innodoo Bob Flexible Suction Cup Bluetooth Speaker ,http://www.expansys.com.sg/innodoo-bob-flexible-suction-cup-bluetooth-speaker-white-279870/,SG$6,http://i1.expansys.com/img/p/279870/innodoo-bob-flexible-suction-cup-bluetooth-speaker.jpg,Singaporean Dollar,2016-04-14 12:22:39,SG$6,"Mobile Phones,Phone Accessories,Speakers"
JBL Synchros Reflect BT Bluetooth Sport Headphones ,http://www.expansys.com.sg/jbl-synchros-reflect-bt-bluetooth-sport-headphones-red-279402/,SG$94,http://i1.expansys.com/img/p/279402/jbl-synchros-reflect-bt-bluetooth-sport-headphones.jpg,Singaporean Dollar,2016-04-14 12:22:40,SG$94,"Mobile Phones,Phone Accessories,Headsets & Headphones – Bluetooth"
Martin Fields Screen Protector for LG G4 ,http://www.expansys.com.sg/martin-fields-screen-protector-for-lg-g4-single-pack-279571/,SG$10,http://i1.expansys.com/img/p/279571/martin-fields-screen-protector-for-lg-g4.jpg,Singaporean Dollar,2016-04-14 12:22:41,SG$10,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
22 Cases Screen Protector for Sony Xperia Z5 Compact ,http://www.expansys.com.sg/22-cases-screen-protector-for-sony-xperia-z5-compact-tempered-glass-285266/,SG$17,http://i2.expansys.com/img/p/285266/22-cases-screen-protector-for-sony-xperia-z5-compact.jpg,Singaporean Dollar,2016-04-14 12:22:41,SG$17,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
22 Cases Screen Protector for Google Nexus 6 ,http://www.expansys.com.sg/22-cases-screen-protector-for-google-nexus-6-tempered-glass-283356/,SG$17,http://i2.expansys.com/img/p/283356/22-cases-screen-protector-for-google-nexus-6.jpg,Singaporean Dollar,2016-04-14 12:22:42,SG$17,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Strontium NITRO 466X MicroSDHC Card + OTG Card Reader ,http://www.expansys.com.sg/strontium-nitro-microsdhc-card-with-otg-card-reader-32gb-u1-r70mb-s-282131/,SG$17,http://i1.expansys.com/img/p/282131/strontium-nitro-microsdhc-card-with-otg-card-reader.jpg,Singaporean Dollar,2016-04-14 12:22:45,SG$17,"Mobile Phones,Phone Accessories,Memory & Storage"
Strontium NITRO 466X MicroSDXC Card + OTG Card Reader ,http://www.expansys.com.sg/strontium-nitro-466x-microsdxc-card-otg-card-reader-128gb-up-to-70mb-s-uhs-1-282726/,SG$86,http://i2.expansys.com/img/p/282726/strontium-nitro-466x-microsdxc-card-otg-card-reader.jpg,Singaporean Dollar,2016-04-14 12:22:45,SG$86,"Mobile Phones,Phone Accessories,Memory & Storage"
Strontium NITRO 433X MicroSDHC Card + OTG Card Reader ,http://www.expansys.com.sg/strontium-nitro-microsdhc-card-with-otg-card-reader-16gb-u1-r65mb-s-282130/,SG$12,http://i1.expansys.com/img/p/282130/strontium-nitro-microsdhc-card-with-otg-card-reader.jpg,Singaporean Dollar,2016-04-14 12:22:46,SG$12,"Mobile Phones,Phone Accessories,Memory & Storage"
Momax Elite Link Type-C Cable ,http://www.expansys.com.sg/momax-elite-link-type-c-cable-usb-a-to-usb-c-silver-288794/,SG$15,http://i1.expansys.com/img/p/288794/momax-elite-link-type-c-cable.jpg,Singaporean Dollar,2016-04-14 12:22:48,SG$15,"Mobile Phones,Phone Accessories,Cables"
Momax Elite Link Type-C Cable ,http://www.expansys.com.sg/momax-elite-link-type-c-cable-usb-a-to-usb-c-gold-288793/,SG$15,http://i1.expansys.com/img/p/288793/momax-elite-link-type-c-cable.jpg,Singaporean Dollar,2016-04-14 12:22:49,SG$15,"Mobile Phones,Phone Accessories,Cables"
Momax Elite Link Type-C Cable ,http://www.expansys.com.sg/momax-elite-link-type-c-cable-usb-c-to-usb-c-silver-288792/,SG$17,http://i1.expansys.com/img/p/288792/momax-elite-link-type-c-cable.jpg,Singaporean Dollar,2016-04-14 12:22:51,SG$17,"Mobile Phones,Phone Accessories,Cables"
Momax Elite Link Type-C Cable ,http://www.expansys.com.sg/momax-elite-link-type-c-cable-usb-c-to-usb-c-gold-288791/,SG$17,http://i1.expansys.com/img/p/288791/momax-elite-link-type-c-cable.jpg,Singaporean Dollar,2016-04-14 12:22:51,SG$17,"Mobile Phones,Phone Accessories,Cables"
22 Cases Screen Protector for Samsung Galaxy S7 ,http://www.expansys.com.sg/22-cases-screen-protector-for-samsung-galaxy-s7-tempered-glass-288453/,SG$17,http://i1.expansys.com/img/p/288453/22-cases-screen-protector-for-samsung-galaxy-s7.jpg,Singaporean Dollar,2016-04-14 12:22:53,SG$17,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
ASUS ZenPower Pro ABTU010 ,http://www.expansys.com.sg/asus-zenpower-pro-abtu010-dual-port-10050mah-black-287543/,SG$49,http://i1.expansys.com/img/p/287543/asus-zenpower-pro-abtu010.jpg,Singaporean Dollar,2016-04-14 12:22:53,SG$49,"Mobile Phones,Phone Accessories,Power – Batteries"
AT Screen Guard for Xiaomi Mi 4i ,http://www.expansys.com.sg/at-screen-guard-for-xiaomi-mi-4i-anti-fingerprint-crystal-clear-front-287457/,SG$13,http://i2.expansys.com/img/p/287457/at-screen-guard-for-xiaomi-mi-4i.jpg,Singaporean Dollar,2016-04-14 12:22:55,SG$13,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard for Samsung Galaxy A5100 ,http://www.expansys.com.sg/at-screen-guard-for-samsung-galaxy-a5100-anti-fingerprint-crystal-clear-287378/,SG$14,http://i2.expansys.com/img/p/287378/at-screen-guard-for-samsung-galaxy-a5100.jpg,Singaporean Dollar,2016-04-14 12:22:57,SG$14,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
22 Cases Screen Protector for Microsoft Lumia 550 ,http://www.expansys.com.sg/22-cases-screen-protector-for-microsoft-lumia-550-tempered-glass-287214/,SG$17,http://i1.expansys.com/img/p/287214/22-cases-screen-protector-for-microsoft-lumia-550.jpg,Singaporean Dollar,2016-04-14 12:22:58,SG$17,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
TEKTOS Cably Gather - Magnet Cable Management ,http://www.expansys.com.sg/tektos-cably-gather-red-286775/,SG$9,http://i2.expansys.com/img/p/286775/tektos-cably-gather.jpg,Singaporean Dollar,2016-04-14 12:22:58,SG$9,"Mobile Phones,Phone Accessories,Cables"
TEKTOS Cably Stand ,http://www.expansys.com.sg/tektos-cably-stand-red-286774/,SG$6,http://i1.expansys.com/img/p/286774/tektos-cably-stand.jpg,Singaporean Dollar,2016-04-14 12:22:59,SG$6,"Mobile Phones,Phone Accessories,Cradles and Holders"
