title,url,price,primary_image_url,currency,crawl_time,current_price,categories
Momax Clear Screen Protector for HTC J,http://www.expansys.com.sg/momax-clear-screen-protector-for-htc-j-239015/,SG$1,http://i2.expansys.com/img/p/239015/momax-clear-screen-protector-for-htc-j.jpg,Singaporean Dollar,2016-04-12 17:10:31,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Momax Clear Screen Protector for Sony Xperia Acro S ,http://www.expansys.com.sg/momax-clear-screen-protector-for-sony-xperia-acro-s-lt26w-235315/,SG$1,http://i2.expansys.com/img/p/235315/momax-clear-screen-protector-for-sony-xperia-acro-s.jpg,Singaporean Dollar,2016-04-12 17:10:31,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Momax Clear Screen Protector for Samsung Galaxy Ace 2 ,http://www.expansys.com.sg/momax-clear-screen-protector-for-samsung-galaxy-ace-2-i8160-235045/,SG$1,http://i2.expansys.com/img/p/235045/momax-clear-screen-protector-for-samsung-galaxy-ace-2.jpg,Singaporean Dollar,2016-04-12 17:10:32,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Momax Clear Screen Protector for Samsung Galaxy Beam ,http://www.expansys.com.sg/momax-clear-screen-protector-for-samsung-galaxy-beam-i8530-235044/,SG$1,http://i1.expansys.com/img/p/235044/momax-clear-screen-protector-for-samsung-galaxy-beam.jpg,Singaporean Dollar,2016-04-12 17:10:34,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Momax Clear Screen Protector for Sony Ericsson Mini Pro,http://www.expansys.com.sg/momax-clear-screen-protector-for-sony-ericsson-mini-pro-234800/,SG$1,http://i1.expansys.com/img/p/234800/momax-clear-screen-protector-for-sony-ericsson-mini-pro.jpg,Singaporean Dollar,2016-04-12 17:10:35,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Momax Clear Screen Protector for Sony Neo L MT25i,http://www.expansys.com.sg/momax-clear-screen-protector-for-sony-neo-l-mt25i-234248/,SG$1,http://i2.expansys.com/img/p/234248/momax-clear-screen-protector-for-sony-neo-l-mt25i.jpg,Singaporean Dollar,2016-04-12 17:10:36,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
CAPDASE ScreenGuard - Aris for Nokia Lumia 720 ,http://www.expansys.com.sg/capdase-screen-guard-aris-for-nokia-lumia-720-248893/,SG$1,http://i1.expansys.com/img/p/248893/capdase-screen-guard-aris-for-nokia-lumia-720.jpg,Singaporean Dollar,2016-04-12 17:10:38,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Momax Clear Screen Protector for Nokia Lumia 720,http://www.expansys.com.sg/momax-clear-screen-protector-for-nokia-lumia-720-248886/,SG$1,http://i2.expansys.com/img/p/248886/momax-clear-screen-protector-for-nokia-lumia-720.jpg,Singaporean Dollar,2016-04-12 17:10:39,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
CAPDASE ScreenGuard - Aris for Samsung Galaxy Express ,http://www.expansys.com.sg/capdase-screen-guard-aris-for-samsung-galaxy-express-248762/,SG$1,http://i1.expansys.com/img/p/248762/capdase-screen-guard-aris-for-samsung-galaxy-express.jpg,Singaporean Dollar,2016-04-12 17:10:40,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard for Samsung Galaxy Express i8730 ,http://www.expansys.com.sg/at-screen-guard-for-samsung-galaxy-express-i8730-crystal-clear-248591/,SG$1,http://i1.expansys.com/img/p/248591/at-screen-guard-for-samsung-galaxy-express-i8730.jpg,Singaporean Dollar,2016-04-12 17:10:42,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
"AT Screen Guard for ASUS MeMo Pad 7"" (ME172) ",http://www.expansys.com.sg/at-screen-guard-for-asus-memo-pad-7-me172-crystal-clear-248590/,SG$1,http://i1.expansys.com/img/p/248590/at-screen-guard-for-asus-memo-pad-7-me172.jpg,Singaporean Dollar,2016-04-12 17:10:43,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard for Samsung Galaxy S4 i9500 / i9505 ,http://www.expansys.com.sg/at-screen-guard-for-samsung-galaxy-s4-i9500-crystal-clear-248589/,SG$1,http://i2.expansys.com/img/p/248589/at-screen-guard-for-samsung-galaxy-s4-i9500.jpg,Singaporean Dollar,2016-04-12 17:10:44,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
CAPDASE ScreenGuard - Aris for LG Optimus G ,http://www.expansys.com.sg/capdase-screen-guard-aris-for-lg-optimus-g-e975-246804/,SG$1,http://i1.expansys.com/img/p/246804/capdase-screen-guard-aris-for-lg-optimus-g-e975.jpg,Singaporean Dollar,2016-04-12 17:10:45,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Momax Clear Screen Protector for Sony Xperia T,http://www.expansys.com.sg/momax-clear-screen-protector-for-sony-xperia-t-246602/,SG$1,http://i1.expansys.com/img/p/246602/momax-clear-screen-protector-for-sony-xperia-t.jpg,Singaporean Dollar,2016-04-12 17:10:46,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Martin Fields Screen Protector for LG Optimus G ,http://www.expansys.com.sg/martin-fields-screen-protector-for-lg-optimus-g-single-pack-246598/,SG$1,http://i2.expansys.com/img/p/246598/martin-fields-screen-protector-for-lg-optimus-g.jpg,Singaporean Dollar,2016-04-12 17:10:48,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard for HTC One SV C525e ,http://www.expansys.com.sg/at-screen-guard-for-htc-one-sv-c525e-crystal-clear-242467/,SG$1,http://i2.expansys.com/img/p/242467/at-screen-guard-for-htc-one-sv-c525e.jpg,Singaporean Dollar,2016-04-12 17:10:49,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
CAPDASE ScreenGuard - Aris for Nokia Lumia 620 ,http://www.expansys.com.sg/capdase-screen-guard-aris-for-nokia-lumia-620-242051/,SG$1,http://i1.expansys.com/img/p/242051/capdase-screen-guard-aris-for-nokia-lumia-620.jpg,Singaporean Dollar,2016-04-12 17:10:50,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Momax Clear Screen Protector for Nokia Lumia 620,http://www.expansys.com.sg/momax-clear-screen-protector-for-nokia-lumia-620-241903/,SG$1,http://i1.expansys.com/img/p/241903/momax-clear-screen-protector-for-nokia-lumia-620.jpg,Singaporean Dollar,2016-04-12 17:10:51,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard  for LG Optimus L9 ,http://www.expansys.com.sg/at-pixel-screen-guard-for-lg-optimus-l9-anti-fingerprint-crystal-clear-241630/,SG$1,http://i1.expansys.com/img/p/241630/at-pixel-screen-guard-for-lg-optimus-l9.jpg,Singaporean Dollar,2016-04-12 17:10:53,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Monster ClarityMobile High Performance In-Ear Headset ,http://www.expansys.com.sg/monster-claritymobile-high-performance-in-ear-headset-white-286478/,SG$58,http://i2.expansys.com/img/p/286478/monster-claritymobile-high-performance-in-ear-headset.jpg,Singaporean Dollar,2016-04-12 17:11:16,SG$58,"Mobile Phones,Phone Accessories,Headsets & Headphones – Wired"
Innodoo Dave Twins Bluetooth Speaker ,http://www.expansys.com.sg/innodoo-dave-twins-bluetooth-speaker-gray-279872/,SG$64,http://i1.expansys.com/img/p/279872/innodoo-dave-twins-bluetooth-speaker.jpg,Singaporean Dollar,2016-04-12 17:11:17,SG$64,"Mobile Phones,Phone Accessories,Speakers"
AT Screen Guard for ASUS ZenFone 2 ,http://www.expansys.com.sg/at-screen-guard-for-asus-zenfone-2-anti-fingerprint-crystal-clear-275858/,SG$13,http://i2.expansys.com/img/p/275858/at-screen-guard-for-asus-zenfone-2.jpg,Singaporean Dollar,2016-04-12 17:11:18,SG$13,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Veho Pebble™ Smartstick+ Emergency Portable Battery ,http://www.expansys.com.sg/veho-pebble-smartstick-2800mah-purple-272650/,SG$40,http://i1.expansys.com/img/p/272650/veho-pebble-smartstick-2800mah.jpg,Singaporean Dollar,2016-04-12 17:11:19,SG$40,"Mobile Phones,Phone Accessories,Power – Batteries"
AT Screen Guard for Sony Xperia Z3 Compact ,http://www.expansys.com.sg/at-screen-guard-for-sony-xperia-z3-compact-anti-fingerprint-crystal-clear-front-266510/,SG$13,http://i1.expansys.com/img/p/266510/at-screen-guard-for-sony-xperia-z3-compact.jpg,Singaporean Dollar,2016-04-12 17:11:21,SG$13,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard for Apple iPhone 6s/6 ,http://www.expansys.com.sg/at-screen-guard-for-apple-iphone-6-anti-fingerprint-crystal-clear-265650/,SG$13,http://i1.expansys.com/img/p/265650/at-screen-guard-for-apple-iphone-6.jpg,Singaporean Dollar,2016-04-12 17:11:21,SG$13,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
MiPOW SP10000 Power Tube 10400 Portable Charger ,http://www.expansys.com.sg/mipow-sp10000-power-tube-10400-portable-charger-10400mah-light-blue-261159/,SG$107,http://i2.expansys.com/img/p/261159/mipow-sp10000-power-tube-10400-portable-charger.jpg,Singaporean Dollar,2016-04-12 17:11:23,SG$107,"Mobile Phones,Phone Accessories,Power – Batteries"
Martin Fields Screen Protector for Samsung Galaxy Note 3 ,http://www.expansys.com.sg/martin-fields-screen-protector-for-samsung-galaxy-note-3-single-pack-254116/,SG$1,http://i2.expansys.com/img/p/254116/martin-fields-screen-protector-for-samsung-galaxy-note-3.jpg,Singaporean Dollar,2016-04-12 17:11:24,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard  for Samsung Galaxy Mega 6.3 ,http://www.expansys.com.sg/at-screen-guard-for-samsung-galaxy-mega-6-3-crystal-clear-251389/,SG$1,http://i2.expansys.com/img/p/251389/at-screen-guard-for-samsung-galaxy-mega-6-3.jpg,Singaporean Dollar,2016-04-12 17:11:26,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard  for Samsung Galaxy S III mini ,http://www.expansys.com.sg/at-pixel-screen-guard-for-samsung-galaxy-s-iii-mini-anti-fingerprint-crystal-clear-241629/,SG$1,http://i2.expansys.com/img/p/241629/at-pixel-screen-guard-for-samsung-galaxy-s-iii-mini.jpg,Singaporean Dollar,2016-04-12 17:11:27,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Krusell SEaLABox Waterproof Case 3XL ,http://www.expansys.com.sg/krusell-sealabox-waterproof-case-3xl-red-236556/,SG$65,http://i2.expansys.com/img/p/236556/krusell-sealabox-waterproof-case-3xl.jpg,Singaporean Dollar,2016-04-12 17:11:28,SG$65,"Mobile Phones,Phone Accessories,Cases & Covers"
Momax Clear Screen Protector for Galaxy S II i9100,http://www.expansys.com.sg/expansys-momax-clear-screen-protector-for-galaxy-s-ii-i9100-222087/,SG$1,http://i2.expansys.com/img/p/222087/expansys-momax-clear-screen-protector-for-galaxy-s-ii-i9100.jpg,Singaporean Dollar,2016-04-12 17:11:30,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
EXPANSYS Car Cradle with handsfree for T-mobile G1 Android,http://www.expansys.com.sg/expansys-car-cradle-with-handsfree-for-t-mobile-g1-android-175753/,SG$3,http://i1.expansys.com/img/p/175753/expansys-car-cradle-with-handsfree-for-t-mobile-g1-android.jpg,Singaporean Dollar,2016-04-12 17:11:31,SG$3,"Mobile Phones,Phone Accessories,Cradles & Docking Stations"
Ultimate Ears BOOM 2 360° Wireless Speaker S-00151 ,http://www.expansys.com.sg/ultimate-ears-boom-2-red-288800/,SG$264,http://i1.expansys.com/img/p/288800/ultimate-ears-boom-2.jpg,Singaporean Dollar,2016-04-12 17:11:33,SG$264,"Tablet PCs & iPads,Tablet Accessories,Headphones & Speakers"
AT Screen Guard for Xiaomi Mi 4i ,http://www.expansys.com.sg/at-screen-guard-for-xiaomi-mi-4i-anti-fingerprint-crystal-clear-front-287457/,SG$13,http://i2.expansys.com/img/p/287457/at-screen-guard-for-xiaomi-mi-4i.jpg,Singaporean Dollar,2016-04-12 17:11:33,SG$13,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Strontium NITRO 466X MicroSDXC Card + OTG Card Reader ,http://www.expansys.com.sg/strontium-nitro-466x-microsdxc-card-otg-card-reader-128gb-up-to-70mb-s-uhs-1-282726/,SG$86,http://i2.expansys.com/img/p/282726/strontium-nitro-466x-microsdxc-card-otg-card-reader.jpg,Singaporean Dollar,2016-04-12 17:11:35,SG$86,"Mobile Phones,Phone Accessories,Memory & Storage"
Strontium NITRO iDrive USB3.0 with Lightning ,http://www.expansys.com.sg/strontium-idrive-usb3-0-with-lightning-32gb-r70mb-s-for-ios-mac-pc-282104/,SG$95,http://i1.expansys.com/img/p/282104/strontium-idrive-usb3-0-with-lightning.jpg,Singaporean Dollar,2016-04-12 17:11:35,SG$95,"Mobile Phones,Phone Accessories,Memory & Storage"
PRINICS M1 Mobile Printer Flip Cover ,http://www.expansys.com.sg/prinics-m1-flip-cover-pink-281924/,SG$4,http://i1.expansys.com/img/p/281924/prinics-m1-flip-cover.jpg,Singaporean Dollar,2016-04-12 17:11:37,SG$4,"Mobile Phones,Phone Accessories,Cases & Covers"
PRINICS M1 Mobile Printer Flip Cover ,http://www.expansys.com.sg/prinics-m1-flip-cover-blue-281923/,SG$4,http://i1.expansys.com/img/p/281923/prinics-m1-flip-cover.jpg,Singaporean Dollar,2016-04-12 17:11:38,SG$4,"Mobile Phones,Phone Accessories,Cases & Covers"
AT Screen Guard for Moto G 3rd XT1541 ,http://www.expansys.com.sg/at-screen-guard-for-moto-g-3rd-xt1541-anti-fingerprint-crystal-clear-281184/,SG$13,http://i1.expansys.com/img/p/281184/at-screen-guard-for-moto-g-3rd-xt1541.jpg,Singaporean Dollar,2016-04-12 17:11:39,SG$13,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Pearl Compact Mirror & USB Rechargeable Battery Pack ,http://www.expansys.com.sg/pearl-compact-mirror-usb-rechargeable-battery-pack-3000mah-red-281170/,SG$51,http://i1.expansys.com/img/p/281170/pearl-compact-mirror-usb-rechargeable-battery-pack.jpg,Singaporean Dollar,2016-04-12 17:11:40,SG$51,"Mobile Phones,Phone Accessories,Power – Batteries"
AT Screen Guard for Samsung Galaxy A8 ,http://www.expansys.com.sg/at-screen-guard-for-samsung-galaxy-a8-a8000-anti-fingerprint-crystal-clear-280835/,SG$13,http://i2.expansys.com/img/p/280835/at-screen-guard-for-samsung-galaxy-a8-a8000.jpg,Singaporean Dollar,2016-04-12 17:11:41,SG$13,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
"AT Screen Guard for Samsung Galaxy Tab S2 Wifi 9.7"" ",http://www.expansys.com.sg/at-screen-guard-for-samsung-galaxy-tabs2-wifi-97-anti-fingerprint-crystal-clear-280833/,SG$17,http://i1.expansys.com/img/p/280833/at-screen-guard-for-samsung-galaxy-tabs2-wifi-97.jpg,Singaporean Dollar,2016-04-12 17:11:43,SG$17,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Motorola Shell for Motorola Moto G 3rd Gen ,http://www.expansys.com.sg/motorola-shell-for-motorola-moto-g-3rd-gen-yellow-280169/,SG$25,http://i2.expansys.com/img/p/280169/motorola-shell-for-motorola-moto-g-3rd-gen.jpg,Singaporean Dollar,2016-04-12 17:11:44,SG$25,"Mobile Phones,Phone Accessories,Cases & Covers"
Motorola Shell for Motorola Moto G 3rd Gen ,http://www.expansys.com.sg/motorola-shell-for-motorola-moto-g-3rd-gen-white-280168/,SG$25,http://i2.expansys.com/img/p/280168/motorola-shell-for-motorola-moto-g-3rd-gen.jpg,Singaporean Dollar,2016-04-12 17:11:45,SG$25,"Mobile Phones,Phone Accessories,Cases & Covers"
Innodoo Little Josh Dual-Port Car Charger & Safety Hammer ,http://www.expansys.com.sg/innodoo-little-josh-dual-port-car-charger-safety-hammer-2-4a-silver-279887/,SG$13,http://i2.expansys.com/img/p/279887/innodoo-little-josh-dual-port-car-charger-safety-hammer.jpg,Singaporean Dollar,2016-04-12 17:11:47,SG$13,"Mobile Phones,Phone Accessories,Power – Car & Air Chargers"
Philips ActionFit SHQ1305WS Sports Headset ,http://www.expansys.com.sg/philips-actionfit-shq1305ws-sports-headset-with-remote-black-white-279722/,SG$52,http://i1.expansys.com/img/p/279722/philips-actionfit-shq1305ws-sports-headset.jpg,Singaporean Dollar,2016-04-12 17:11:48,SG$52,"Tablet PCs & iPads,Tablet Accessories,Headphones & Speakers"
Sony Style Cover Window SCR30 for Sony Z3+ ,http://www.expansys.com.sg/sony-style-cover-window-scr30-for-sony-z3-aqua-green-279500/,SG$64,http://i1.expansys.com/img/p/279500/sony-style-cover-window-scr30-for-sony-z3.jpg,Singaporean Dollar,2016-04-12 17:11:49,SG$64,"Mobile Phones,Phone Accessories,Cases & Covers"
Strontium NITRO 566X MicroSDXC Card 3-in-1 ,http://www.expansys.com.sg/strontium-nitro-microsdxc-uhs-1-card-3-in-1-mobility-kit-64gb-r85mb-s-for-tablets-smartphones-282115/,SG$32,http://i2.expansys.com/img/p/282115/strontium-nitro-microsdxc-uhs-1-card-3-in-1-mobility-kit.jpg,Singaporean Dollar,2016-04-12 17:11:50,SG$32,"Mobile Phones,Phone Accessories,Memory & Storage"
Strontium NITRO 466X MicroSDHC Card 3-in-1 ,http://www.expansys.com.sg/strontium-nitro-microsdhc-uhs-1-card-3-in-1-mobility-kit-32gb-r70mb-s-for-tablets-smartphones-282114/,SG$16,http://i1.expansys.com/img/p/282114/strontium-nitro-microsdhc-uhs-1-card-3-in-1-mobility-kit.jpg,Singaporean Dollar,2016-04-12 17:11:51,SG$16,"Mobile Phones,Phone Accessories,Memory & Storage"
Strontium NITRO 433X MicroSDHC Card 3-in-1 ,http://www.expansys.com.sg/strontium-nitro-microsdhc-uhs-1-card-3-in-1-mobility-kit-16gb-r65mb-s-for-tablets-smartphones-282113/,SG$11,http://i1.expansys.com/img/p/282113/strontium-nitro-microsdhc-uhs-1-card-3-in-1-mobility-kit.jpg,Singaporean Dollar,2016-04-12 17:11:53,SG$11,"Mobile Phones,Phone Accessories,Memory & Storage"
Strontium NITRO 466X MicroSDHC Card ,http://www.expansys.com.sg/strontium-nitro-microsdhc-card-32gb-70mb-s-class-10-uhs-i-282111/,SG$15,http://i1.expansys.com/img/p/282111/strontium-nitro-microsdhc-card.jpg,Singaporean Dollar,2016-04-12 17:11:54,SG$15,"Mobile Phones,Phone Accessories,Memory & Storage"
Strontium NITRO 433X MicroSDHC Card ,http://www.expansys.com.sg/strontium-nitro-microsdhc-card-16gb-65mb-s-class-10-uhs-i-282110/,SG$9,http://i1.expansys.com/img/p/282110/strontium-nitro-microsdhc-card.jpg,Singaporean Dollar,2016-04-12 17:11:55,SG$9,"Mobile Phones,Phone Accessories,Memory & Storage"
Strontium MicroSDHC Card with Adapter ,http://www.expansys.com.sg/strontium-microsdhc-card-with-adapter-32gb-class-10-282108/,SG$13,http://i2.expansys.com/img/p/282108/strontium-microsdhc-card-with-adapter.jpg,Singaporean Dollar,2016-04-12 17:11:56,SG$13,"Mobile Phones,Phone Accessories,Memory & Storage"
Strontium MicroSDHC Card with Adapter ,http://www.expansys.com.sg/strontium-microsdhc-card-with-adapter-8gb-class-6-282106/,SG$5,http://i2.expansys.com/img/p/282106/strontium-microsdhc-card-with-adapter.jpg,Singaporean Dollar,2016-04-12 17:11:57,SG$5,"Mobile Phones,Phone Accessories,Memory & Storage"
Philips Fidelio NC1 Noise Cancelling On-Ear Headphones ,http://www.expansys.com.sg/philips-fidelio-nc1-noise-cancelling-on-ear-headphones-with-mic-black-287407/,SG$229,http://i2.expansys.com/img/p/287407/philips-fidelio-nc1-noise-cancelling-on-ear-headphones.jpg,Singaporean Dollar,2016-04-12 17:11:58,SG$229,"Tablet PCs & iPads,Tablet Accessories,Headphones & Speakers"
AT Screen Guard for Samsung Galaxy A5100 ,http://www.expansys.com.sg/at-screen-guard-for-samsung-galaxy-a5100-anti-fingerprint-crystal-clear-287378/,SG$14,http://i2.expansys.com/img/p/287378/at-screen-guard-for-samsung-galaxy-a5100.jpg,Singaporean Dollar,2016-04-12 17:12:00,SG$14,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
B-Stock Melkco Leather Case for Sony Xperia Z3 Compact ,http://www.expansys.com.sg/b-stock-melkco-leather-case-for-sony-xperia-z3-compact-book-type-with-card-slot-purple-open-box-287223/,SG$5,http://i1.expansys.com/img/p/287223/b-stock-melkco-leather-case-for-sony-xperia-z3-compact.jpg,Singaporean Dollar,2016-04-12 17:12:01,SG$5,"Mobile Phones,Phone Accessories,Cases & Covers"
TEKTOS Qualcomm Quick Charge 2.0 USB Power Adapter ,http://www.expansys.com.sg/tektos-qualcomm-quick-charge-20-usb-power-adapter-black-uk-plug-286703/,SG$33,http://i1.expansys.com/img/p/286703/tektos-qualcomm-quick-charge-20-usb-power-adapter.jpg,Singaporean Dollar,2016-04-12 17:12:03,SG$33,"Mobile Phones,Phone Accessories,Power – AC Adaptors"
Motorola Shell for Motorola Moto G (2nd Gen.) ,http://www.expansys.com.sg/motorola-shell-for-motorola-moto-g-2nd-gen-black-286323/,SG$17,http://i1.expansys.com/img/p/286323/motorola-shell-for-motorola-moto-g-2nd-gen.jpg,Singaporean Dollar,2016-04-12 17:12:04,SG$17,"Mobile Phones,Phone Accessories,Cases & Covers"
LG V10 Quick Cover CFV-140 ,http://www.expansys.com.sg/lg-v10-quick-cover-cfv-140-white-286255/,SG$60,http://i2.expansys.com/img/p/286255/lg-v10-quick-cover-cfv-140.jpg,Singaporean Dollar,2016-04-12 17:12:05,SG$60,"Mobile Phones,Phone Accessories,Cases & Covers"
"AT Screen Guard for ASUS ZenFone 2 Laser 6"" ",http://www.expansys.com.sg/at-screen-guard-for-asus-zenfone-2-laser-6-anti-fingerprint-crystal-clear-285992/,SG$13,http://i1.expansys.com/img/p/285992/at-screen-guard-for-asus-zenfone-2-laser-6.jpg,Singaporean Dollar,2016-04-12 17:12:06,SG$13,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
BlackBerry PRIV Leather Swivel Holster ,http://www.expansys.com.sg/blackberry-priv-leather-swivel-holster-black-285778/,SG$22,http://i2.expansys.com/img/p/285778/blackberry-priv-leather-swivel-holster.jpg,Singaporean Dollar,2016-04-12 17:12:07,SG$22,"Mobile Phones,Phone Accessories,Cases & Covers"
22 Cases Screen Protector for Sony Xperia Z5 Premium ,http://www.expansys.com.sg/22-cases-screen-protector-for-sony-xperia-z5-premium-tempered-glass-285514/,SG$17,http://i1.expansys.com/img/p/285514/22-cases-screen-protector-for-sony-xperia-z5-premium.jpg,Singaporean Dollar,2016-04-12 17:12:09,SG$17,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Krusell Malmö FolioCase for Huawei Nexus 6P ,http://www.expansys.com.sg/krusell-malmo-foliocase-for-huawei-nexus-6p-black-284271/,SG$15,http://i1.expansys.com/img/p/284271/krusell-malmo-foliocase-for-huawei-nexus-6p.jpg,Singaporean Dollar,2016-04-12 17:12:10,SG$15,"Mobile Phones,Phone Accessories,Cases & Covers"
Sony Smart Style-Up Cover SCR46  for Xperia Z5 Premium ,http://www.expansys.com.sg/sony-smart-style-up-cover-scr46-for-xperia-z5-premium-white-283961/,SG$67,http://i1.expansys.com/img/p/283961/sony-smart-style-up-cover-scr46-for-xperia-z5-premium.jpg,Singaporean Dollar,2016-04-12 17:12:12,SG$67,"Mobile Phones,Phone Accessories,Cases & Covers"
Sony Smart Style-Up Cover SCR46  for Xperia Z5 Premium ,http://www.expansys.com.sg/sony-smart-style-up-cover-scr46-for-xperia-z5-premium-black-283960/,SG$67,http://i1.expansys.com/img/p/283960/sony-smart-style-up-cover-scr46-for-xperia-z5-premium.jpg,Singaporean Dollar,2016-04-12 17:12:13,SG$67,"Mobile Phones,Phone Accessories,Cases & Covers"
Ultimate Ears BOOM 2 360° Wireless Speaker ,http://www.expansys.com.sg/ultimate-ears-boom-2-green-288799/,SG$264,http://i2.expansys.com/img/p/288799/ultimate-ears-boom-2.jpg,Singaporean Dollar,2016-04-12 17:12:14,SG$264,"Tablet PCs & iPads,Tablet Accessories,Headphones & Speakers"
Ultimate Ears BOOM 2 360° Wireless Speaker S-00151 ,http://www.expansys.com.sg/ultimate-ears-boom-2-black-288797/,SG$264,http://i2.expansys.com/img/p/288797/ultimate-ears-boom-2.jpg,Singaporean Dollar,2016-04-12 17:12:16,SG$264,"Tablet PCs & iPads,Tablet Accessories,Headphones & Speakers"
Ei8ht Qualcomm Quick Charge 2.0 USB Charger 5UQ1 ,http://www.expansys.com.sg/ei8ht-qualcomm-quick-charge-20-usb-charger-5uq1-5-port-uk-plug-silver-288642/,SG$44,http://i1.expansys.com/img/p/288642/ei8ht-qualcomm-quick-charge-20-usb-charger-5uq1.jpg,Singaporean Dollar,2016-04-12 17:12:17,SG$44,"Mobile Phones,Phone Accessories,Power – AC Adaptors"
SanDisk Ultra 128GB microSDXC Card ,http://www.expansys.com.sg/sandisk-ultra-128gb-microsdxc-card-class-10-u1-80mb-sw-adaptor-288600/,SG$94,http://i1.expansys.com/img/p/288600/sandisk-ultra-128gb-microsdxc-card.jpg,Singaporean Dollar,2016-04-12 17:12:18,SG$94,"Mobile Phones,Phone Accessories,Memory & Storage"
B-Stock ASUS Zenfone 2 View Flip Cover for ZE551ML ,http://www.expansys.com.sg/b-stock-asus-zenfone-2-view-flip-cover-for-ze551ml-with-nfc-gold-open-box-288483/,SG$26,http://i1.expansys.com/img/p/288483/b-stock-asus-zenfone-2-view-flip-cover-for-ze551ml.jpg,Singaporean Dollar,2016-04-12 17:12:20,SG$26,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung Galaxy S7 S View Cover EF-CG930 ,http://www.expansys.com.sg/samsung-galaxy-s7-s-view-cover-ef-cg930-silver-288228/,SG$46,http://i2.expansys.com/img/p/288228/samsung-galaxy-s7-s-view-cover-ef-cg930.jpg,Singaporean Dollar,2016-04-12 17:12:22,SG$46,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung Galaxy S7 S View Cover EF-CG930 ,http://www.expansys.com.sg/samsung-galaxy-s7-s-view-cover-ef-cg930-white-288227/,SG$46,http://i2.expansys.com/img/p/288227/samsung-galaxy-s7-s-view-cover-ef-cg930.jpg,Singaporean Dollar,2016-04-12 17:12:23,SG$46,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung Galaxy S7 LED View Cover EF-NG930 ,http://www.expansys.com.sg/samsung-galaxy-s7-led-view-cover-ef-ng930-gold-288221/,SG$64,http://i1.expansys.com/img/p/288221/samsung-galaxy-s7-led-view-cover-ef-ng930.jpg,Singaporean Dollar,2016-04-12 17:12:23,SG$64,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung Galaxy S7 edge LED View Cover EF-NG935 ,http://www.expansys.com.sg/samsung-galaxy-s7-edge-led-view-cover-ef-ng935-silver-288217/,SG$64,http://i2.expansys.com/img/p/288217/samsung-galaxy-s7-edge-led-view-cover-ef-ng935.jpg,Singaporean Dollar,2016-04-12 17:12:25,SG$64,"Mobile Phones,Phone Accessories,Cases & Covers"
